full_address,자치구,대표지번,lon,lat,geocode_error,사업번호,법정동,사업구분,운영구분,추진위원회/조합명,진행단계,상태,토지등 소유자 수,정비구역명칭,정비구역위치,정비구역면적(㎡),건축연면적(㎡),용도지역,용도지구,택지면적(㎡),도로면적(㎡),공원면적(㎡),녹지면적(㎡),공공공지면적(㎡),학교면적(㎡),기타면적(㎡),주용도,건폐율,용적률,높이(m),지상층수,지하층수,분양세대총수,60㎡이하,60㎡초과~85㎡이하,85㎡초과,임대세대총수,(임대)40㎡이하,(임대)40㎡초과~50㎡이하,(임대)50㎡초과,건축계획비고,위치도,조감도,배치도,조합사무실 주소,조합사무실 전화번호
서울특별시 중랑구 면목동 542-7,중랑구,면목동 542-7,127.0855808,37.5864585,,11260-900001354,면목동,재개발(도시정비형),공공지원자,면목역세권 도시정비형 재개발사업,정비계획 수립,운영,1067,(임시) 면목역세권 도시정비형 재개발사업,중랑구 면목동 542-7,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 중랑구 면목동 141-35,중랑구,면목동 141-35,127.0809265,37.58829377,,11260-900001346,면목동,가로주택정비,조합,면목역2의3구역 가로주택정비사업조합,조합설립인가,운영,96,면목역2의3구역 가로주택정비사업조합,중랑구 면목동 141-35,8368.1,28409.2,2종일반주거지역(7층이하),,,,,,,,,공동주택,34.62,230.44,,10,2,172,142,30,,44,44,,,,/servlet/image?url=images/assc/2025/08/202508221046491755827209711.jpg,/servlet/image?url=images/assc/2025/08/202508221046491755827209953.jpg,/servlet/image?url=images/assc/2025/08/202508221046561755827216300.png,"서울특별시 중랑구 면목로 431, 702호 (면목동)",02-434-2260
서울특별시 동작구 대방동 391-63,동작구,대방동 391-63,126.9264378,37.50122775,,11590-900001156,대방동,지역주택,조합,신대방삼거리역지역주택조합 추진위원회,조합설립인가,운영,290,신대방삼거리역 지역주택조합 추진위원회,동작구 대방동 391-63번지,16599,97850.3,제2종일반주거지역(7층이하) → 준주거지역,,16599,,,,,,,공동주택,21.09,449.5,,34,4,386,58,328,,153,,121,32,,/servlet/image?url=images/assc/2025/09/202509261915011758881701849.jpg,/servlet/image?url=images/assc/2025/05/202505110959001746925140844.jpg,/servlet/image?url=images/assc/2025/09/202509261914411758881681867.jpg,"서울특별시 동작구 대방동3길 20, 1층 (대방동)",02-3280-2330
서울특별시 성북구 장위동 238-83,성북구,장위동 238-83,127.0504054,37.61413737,,11290-900001228,장위동,재개발(주택정비형),조합,장위9구역 공공재개발사업,조합설립인가,운영,707,장위9구역 공공재개발사업,성북구 장위동 238-83,84248,,제2종일반주거지역 제2종일반주거지역(7층),,72355.7,3102.3,6690,,,,2100,공동주택(아파트) 및 부대복리시설,21.38,299.99,150,3,38,1467,641,766,60,763,112,450,201,,/servlet/image?url=images/assc/2024/08/202408141516441723616204358.png,/servlet/image?url=images/assc/2024/08/202408201358401724129920508.jpg,/servlet/image?url=images/assc/2024/08/202408201358401724129920648.jpg,"서울특별시 성북구 장위로33길 31, 장위9구역 공공재개발 정비사업 주민대표회의 사무실 (장위동)",02-6408-0111
서울특별시 양천구 신정동 326,양천구,신정동 326,126.8611325,37.51303679,,11470-900001323,신정동,재건축,추진위원회,목동12단지아파트 재건축정비사업,조합설립추진위원회승인,운영,1893,목동12단지아파트 재건축정비사업,양천구 신정동 326-0,127339.5,547526.59,제3종일반주거지역,,115234.8,3669.7,8435,,,,,,21.73,299.99,1,43,3,0,,,,0,,,,,/servlet/image?url=images/assc/2025/08/202508081000431754614843449.png,/servlet/image?url=images/assc/2025/08/202508081000431754614843544.png,/servlet/image?url=images/assc/2025/08/202508081000431754614843662.png,"서울특별시 양천구 목동동로 50, 관리사무소 2층 (신정동, 목동신시가지아파트12단지)",02-2648-6063
서울특별시 동대문구 청량리동 235-1,동대문구,청량리동 235-1,127.0467664,37.58400136,,11230-900001013,청량리동,재건축,추진위원회,청량리미주아파트 주택재건축정비사업,조합설립추진위원회승인,운영,1087,청량리미주아파트 주택재건축정비사업,동대문구 청량리동 235-1,56785,236759.85,제3종일반주거지역 일반상업지역,,50719,1908,4158,,,,,공동주택 및 부대복리시설,23.86,299.81,104,35,2,1208,111,629,468,162,,50,112,,/servlet/image?url=images/assc/2023/02/202302241030511677202251715.jpg,,/servlet/image?url=images/assc/2023/02/202302231017081677115028685.jpg,"서울특별시 동대문구 고산자로 485, 한성빌딩 2층층 201호 (제기동)",010-5261-8279
서울특별시 강동구 고덕동 294,강동구,고덕동 294,127.1578633,37.56068716,,11740-900001334,고덕동,재개발(주택정비형),공공지원자,고덕강일1역세권 재개발사업,정비계획 수립,운영,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 양천구 신정동 311,양천구,신정동 311,126.8586826,37.51740393,,11470-900001336,신정동,재건축,조합,목동10단지아파트 재건축정비사업(임시),조합설립인가,운영,2245,목동10단지아파트 재건축정비사업,양천구 신정동 311-0,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 서대문구 충정로3가 281-11,서대문구,충정로3가 281-11,126.964437,37.56090249,,11410-900001337,충정로3가,재개발(주택정비형),공공지원자,충정로1구역 주택정비형 공공재개발사업,정비구역지정,운영,95,충정로1구역 주택정비형 공공재개발사업,서대문구 충정로3가 281-11,7523.1,48085.38,,준주거지역/제3종 일반주거지역,7112.5,201.9,,,208.7,,,공동주택,31.21,449.99,100,30,4,196,84,83,29,101,37,,64,,/servlet/image?url=images/assc/2025/08/202508061349201754455760674.png,/servlet/image?url=images/assc/2025/08/202508061349201754455760780.png,/servlet/image?url=images/assc/2025/08/202508061349201754455760968.png,,
서울특별시 양천구 신정동 312,양천구,신정동 312,126.8624046,37.51854206,,11470-900001341,신정동,재건축,조합,목동9단지아파트 재건축정비사업(임시),조합설립인가,운영,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 동작구 신대방동 360-72,동작구,신대방동 360-72,126.9246163,37.49655633,,11590-900001012,신대방동,지역주택,조합,(가칭)보라매센트럴 지역주택조합,조합설립인가,운영,781,(가칭)보라매센트럴 지역주택조합,동작구 신대방동 344-78,34687,43068.67,제2종일반주거지역(7층이하)제3종일반주거지역,,31888,4440,949,,,,,공동주택,27.86,135.06,40,13,2,465,212,171,82,0,,,,,/servlet/image?url=images/assc/2023/09/202309041125101693794310621.jpg,/servlet/image?url=images/assc/2023/09/202309041125111693794311145.jpg,/servlet/image?url=images/assc/2023/09/202309041125141693794314970.jpg,"서울특별시 동작구 보라매로9나길 18, 2층 (신대방동)",02-849-9015
서울특별시 중랑구 중화동 313-24,중랑구,중화동 313-24,127.0762755,37.60095976,,11260-900001357,중화동,가로주택정비,조합,중화역2의4구역 가로주택정비사업,조합설립인가,운영,190,중화역2의4구역 가로주택정비사업,중랑구 중화동 313-24,8269.3,28243.58,제2종일반주거지역,대공방어협조구역 괴밀억제권역 재정비촉진지구 도시관리계획 입안중,,,,,,,,아파트,33.88,232.13,,10,2,187,167,20,,48,,48,,,/servlet/image?url=images/assc/2025/09/202509251714151758788055184.png,/servlet/image?url=images/assc/2025/09/202509251714151758788055391.jpg,/servlet/image?url=images/assc/2025/09/202509251714181758788058761.png,,
서울특별시 양천구 목동 904,양천구,목동 904,126.8715914,37.53193183,,11470-900001348,목동,재건축,추진위원회,목동4단지아파트 재건축정비사업(임시),조합설립추진위원회승인,운영,1430,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 서대문구 홍제동 267-1,서대문구,홍제동 267-1,126.9487095,37.59159187,,11410-900001349,홍제동,재개발(주택정비형),공공지원자,홍제동 267-1번지 일대 신속통합기획 주택정비형 재개발사업,정비계획 수립,운영,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 금천구 가산동 123-1233,금천구,가산동 123-1233,,,NO_RESULT,11545-900001310,가산동,재개발(주택정비형),조합,서울시 테스트 조합,조합설립인가,운영,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 강북구 미아동 791-364,강북구,미아동 791-364,127.018606,37.62744876,,11305-900000027,미아동,재개발(주택정비형),조합,미아제3구역 주택재개발정비사업조합,일반분양승인,운영,549,미아 제3구역 주택재개발,강북구 미아동 791-364번지 ,60343.4,149658.84,제2종 일반주거지역,미관지구,50175.2,6688.1,3480.1,0,891,0,,공공주택 및 부대복리시설,60,227.7,73,21,3,843,355,425,63,174,72,72,30,세대수,/servlet/image/assc/2015/03/201503301204251427684665072.jpg,/servlet/image/assc/2015/03/201503301159221427684362895.jpg,/servlet/image/assc/2014/01/201401101147501389322070957.jpg,"서울특별시 강북구 솔샘로67길 132, 4층 (미아동)",02-986-2427
서울특별시 강서구 등촌동 515-44,강서구,등촌동 515-44,126.8579091,37.54562261,,11500-900001301,등촌동,가로주택정비,조합,등촌2동 모아타운 제1-3구역 가로주택정비사업,조합설립인가,운영,284,등촌2동 모아타운 제1-3구역 가로주택정비사업,강서구 등촌동 515-44,18740.6,50384.18,제2종일반주거지역,자연경관지구,,,,,,,,공동주택(아파트) 및 부대복리시설,36.86,169.27,,15,2,370,140,115,115,16,,,16,,/servlet/image?url=images/assc/2025/05/202505121643351747035815787.jpg,/servlet/image?url=images/assc/2025/05/202505121643351747035815803.jpg,/servlet/image?url=images/assc/2025/05/202505121643351747035815866.jpg,"서울특별시 강서구 등촌로39길 18, 1층 (등촌동)",02-2062-2027
서울특별시 송파구 가락동 96-1,송파구,가락동 96-1,127.117797,37.49662301,,11710-900001123,가락동,재건축,추진위원회,가락우성1차아파트 재건축정비사업 조합설립추진위원회,조합설립추진위원회승인,운영,899,가락우성1차아파트 재건축정비사업,송파구 가락동 96-1,35043.7,168659.41,제3종일반주거지역,,34839.9,,,,203.8,,,공동주택 및 부대복리시설								공동주택 및 부대복리시설								공동주택 및 부대복리시설,23.15,281.88,109,26,4,875,485,253,137,92,,78,14,,/servlet/image?url=images/assc/2025/01/202501040931521735950712894.jpg,/servlet/image?url=images/assc/2025/01/202501060956061736124966497.jpg,/servlet/image?url=images/assc/2025/01/202501040931531735950713052.jpg,"서울특별시 송파구 송파대로32길 8, 관리사무소내 (가락동, 가락우성아파트)",02-406-6609
서울특별시 마포구 중동 78,마포구,중동 78,126.9027713,37.57283835,,11440-900001321,중동,가로주택정비,조합,중동78번지일원 가로주택정비사업,조합설립인가,운영,0,중동78번지일원 가로주택정비사업조합,마포구 중동 78번지,18612,81535,도시지역,제2종일반주거지역,,,,,,,,공동주택,37.46,321.2,,35,3,0,,,,0,,,,,/servlet/image?url=images/assc/2025/07/202507031500531751522453439.jpg,,,"서울특별시 마포구 월드컵북로 224, , 4층 403호 (성산동)",02-303-7833
서울특별시 금천구 가산동 123-567,금천구,가산동 123-567,,,NO_RESULT,11545-900001322,가산동,재건축,조합,마포 테스트 청산 조합,조합해산,운영,100,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 송파구 풍납동 299-1,송파구,풍납동 299-1,127.1115628,37.5339088,,11710-900001329,풍납동,가로주택정비,조합,풍납강변현대아파트 가로주택정비사업,조합설립인가,운영,128,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 광진구 광장동 145-8,광진구,광장동 145-8,127.1065546,37.55052028,,11215-900001363,광장동,재건축,추진위원회,워커힐아파트1단지 재건축정비사업 조합설립추진위원회,조합설립추진위원회승인,운영,482,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 마포구 성산동 200-323,마포구,성산동 200-323,126.9068605,37.56600652,,11440-900001365,성산동,가로주택정비,조합,성산동 200-323일대 가로주택정비사업,조합설립인가,운영,202,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 금천구 가산동 123-456,금천구,가산동 123-456,,,NO_RESULT,11545-900001335,가산동,지역주택,조합,테스트 지역주택,조합설립인가,운영,50,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 중랑구 중화동 299-129,중랑구,중화동 299-129,127.0776035,37.59746161,,11260-900001317,중화동,가로주택정비,조합,중화역3의3구역 가로주택정비사업,조합설립인가,운영,134,중화역3의3구역 가로주택정비사업,중랑구 중화동 299-129,9034.4,21590.74,제2종일반주거지역,대공방어협조구역 소규모주택정비사업의 사업시행구역,,390.12,,,,,,아파트,33.65,249.77,,13,2,209,188,21,,55,,55,,,/servlet/image?url=images/assc/2025/09/202509251639281758785968885.png,,,,
서울특별시 은평구 대조동 91-100,은평구,대조동 91-100,126.9223627,37.61247776,,11380-900001330,대조동,가로주택정비,조합,대조동 A3구역 가로주택정비사업,조합설립인가,운영,246,대조동 A3구역 가로주택정비사업,은평구 대조동 91-100,14299.6,70206.8,서울시 은평구 대조동 91-100번지 일원,제3종일반주거지역(모아타운 관리계획 수립 가정),14287.96,11.64,,,,,,공동주택 및 근린생활시설,15.31,303.23,101,35,3,335,217,118,,138,,60,78,총면적 14299.60 중 상가대지면적 239.1998 제외 계산,/servlet/image?url=images/assc/2025/07/202507171059211752717561996.jpg,/servlet/image?url=images/assc/2025/07/202507171106041752717964565.jpg,/servlet/image?url=images/assc/2025/07/202507171106041752717964672.jpg,"서울특별시 은평구 통일로73길 6, 3층 (대조동)",02-356-8795
서울특별시 서대문구 천연동 89-16,서대문구,천연동 89-16,126.9596553,37.56900767,,11410-900001351,천연동,가로주택정비,조합,천연동 89-16번지 일대 소규모주택정비 관리지역(모아타운) 가로주택정비사업,조합설립인가,운영,200,천연동 89-16번지 일대 소규모주택정비 관리지역(모아타운) 가로주택정비사업,서대문구 천연동 89-16번지,16799,75126.02,도시지역 제3종일반주거지역,,15447,1352,,,,,,공동주택 및 부대복리시설,21.69,299.59,,22,2,381,180,201,,125,,77,48,,/servlet/image?url=images/assc/2025/09/202509251124211758767061699.png,/servlet/image?url=images/assc/2025/09/202509251124221758767062012.jpg,/servlet/image?url=images/assc/2025/09/202509251324041758774244053.png,,
서울특별시 구로구 구로동 23,구로구,구로동 23,126.8890252,37.50396903,,11530-900001340,구로동,재건축,조합,구로우성아파트 재건축정비사업,조합설립인가,운영,342,구로우성아파트 재건축정비사업,구로구 구로동 23,17714.1,50438.16,제3종일반주거지역 도시지역,,16813.7,900.4,,,,,,공동주택및 부대복리시설,25.05,299.99,122,34,3,453,196,221,36,69,,20,49,,/servlet/image?url=images/assc/2025/10/202510011250301759290630728.jpg,/servlet/image?url=images/assc/2025/10/202510011246421759290402667.png,/servlet/image?url=images/assc/2025/10/202510011246421759290402769.png,"서울특별시 구로구 새말로 52, 402호 (구로동)",
서울특별시 금천구 가산동 121-123,금천구,가산동 121-123,,,NO_RESULT,11545-900001325,가산동,재건축,조합,신탁시행자방식 테스트 조합,조합설립인가,운영,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 금천구 가산동 12-34,금천구,가산동 12-34,,,NO_RESULT,11545-900001362,가산동,소규모재건축,추진위원회,소규모재개발테스트용,조합설립추진위원회승인,운영,50,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 성동구 금호동3가 1,성동구,금호동3가 1,127.0243916,37.55035248,,11200-900001086,금호동,재개발(주택정비형),조합,금호21구역 주택재개발정비사업,조합설립인가,운영,860,금호 제21 주택정비 재개발구역,성동구 금호동3가 1번지,75447,17913.9,제2종일반주거지역(7층이하) 제2종일반주거지역 제3종일반주거지역,,51487.2,15875.8,6737,1347,,,737.1,공동주택,28.42,255.06,59,20,4,1219,601,494,124,220,65,103,52,,/servlet/image?url=images/assc/2024/01/202401091622131704784933624.png,/servlet/image?url=images/assc/2024/01/202401091622131704784933895.jpg,/servlet/image?url=images/assc/2025/05/202505221614431747898083944.png,"서울특별시 성동구 금호로 86, 태광빌딩 나동 3층 (금호동1가)",02-2235-2122
서울특별시 강남구 도곡동 465,강남구,도곡동 465,127.0494736,37.48544267,,11680-900000948,도곡동,재건축,조합,개포우성4차아파트 주택재건축정비사업조합,조합설립인가,운영,529,개포우성4차아파트 주택재건축정비사업,강남구 도곡동 465-0,46064.9,,제3종일반주거지역,개포택지개발지구,46064.9,0,1379.6,1864.2,3425,0,0,공동주택부대복리시설,50,299.99,110,35,3,952,322,314,316,128,,,128,,/servlet/image?url=images/assc/2025/04/202504141050311744595431080.png,/servlet/image?url=images/assc/2025/04/202504141050311744595431142.png,/servlet/image?url=images/assc/2025/04/202504141051421744595502244.png,"서울특별시 강남구 논현로38길 38-4, 201호 (도곡동)",02-6203-3881
서울특별시 마포구 합정동 447-2,마포구,합정동 447-2,126.9057151,37.55009121,,11440-900001307,합정동,가로주택정비,조합,합정동 447일원 가로주택정비사업,사업시행인가,운영,101,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 강동구 명일동 54,강동구,명일동 54,127.1551496,37.55046093,,11740-900001338,명일동,재건축,공공지원자,명일 한양아파트 재건축정비사업,정비구역지정,운영,542,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 영등포구 대림동 501-5,영등포구,대림동 501-5,,,NO_RESULT,11560-900001356,대림동,지역주택,조합,(가칭)대림3지역주택조합,조합설립인가,운영,124,(가칭)대림3지역주택조합,영등포구 대림동 801-5,18512.4,70106.08,도시지역,제2종일반주거지역,18512.4,909.05,,,,,,아파트,29.84,249.11,,2,25,445,98,347,,0,,,,,,,,"서울특별시 영등포구 가마산로 335, 서울시 영등포구 대림동 779-12, 2층201호 (대림동)",02-2135-1988
서울특별시 영등포구 대림동 990-7,영등포구,대림동 990-7,126.9054072,37.48868861,,11560-900000949,대림동,지역주택,조합,(가칭)대림동지역주택조합 추진위원회,조합설립인가,운영,348,(가칭)대림동지역주택조합,영등포구 대림동 990-7,16087.9,44554.49,제2종 일반주거지역(7층이하)제 3종 일반주거지역,,,,,,,,,공동주택,26.39,229.02,20,20,2,348,270,78,,0,,,,,/servlet/image?url=images/assc/2025/09/202509301154151759200855205.jpg,/servlet/image?url=images/assc/2022/07/202207191335291658205329837.jpg,/servlet/image?url=images/assc/2022/07/202207191335291658205329953.png,"서울특별시 영등포구 시흥대로 589-8, 202동 315호 (대림동, 신대림자이)",02-830-1400
서울특별시 마포구 염리동 105,마포구,염리동 105,,,NO_RESULT,11440-100006009,염리동,재개발(주택정비형),추진위원회,염리5구역 주택재개발 조합설립추진위원회(뉴타운),조합설립추진위원회승인,일시중단,574,염리5구역 주택재개발정비사업 조합설립추진위원회,마포구 염리동 105  ,81426,187796.73,제3종일반주거지역,대흥로변 일반미관지구,57164,16439,5823,,2000,,,공동주택,25.06,239.95,75,,,1041,439,435,167,178,76,76,26,,/servlet/image/assc/2010/07/201007271119301280197170628.jpg,/servlet/image/assc/2010/07/201007271046091280195169822.jpg,/servlet/image/assc/2010/04/201004020948001270169280040.jpg,,02-716-8896
서울특별시 양천구 신월동 432-6,양천구,신월동 432-6,,,NO_RESULT,11470-100001009,신월동,재건축,조합,신월4동431번지일대 주택재건축정비사업조합,이전고시,일시중단,231,양천구 신월4동 주택재건축정비구역,양천구 신월동 432-6,18214.9,48837.3,일반주거지역,,15365.1,1409.6,,,695.5,,744.7,공동주택및근린생활시설,26.02,210.02,,15,2,317,82,235,,11,,,11,,/servlet/image/assc/201003111038511268271531714.jpg,/servlet/image/assc/2009/12/200912301640441262158844156.jpg,/servlet/image/assc/2009/12/200912301640431262158843515.jpg,,
서울특별시 강서구 화곡동 1040-24,강서구,화곡동 1040-24,126.8332784,37.54256873,,11500-100002005,화곡동,재건축,추진위원회,유풍연립주택재건축정비사업조합설립추진위원회,조합설립추진위원회승인,일시중단,18,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 강서구 등촌동 651,강서구,등촌동 651,126.8598626,37.55386196,,11500-100002008,등촌동,재건축,조합,태원연립주택재건축정비사업조합,이전고시,일시중단,24,태원연립 주택 재건축 정비사업 신축공사,강서구 등촌동 651번지,1080.7,3358.58,제3종일반주거지역,,1070.7,,,,,,,공동주택,37.35,229.72,,9,1,0,,,,0,,,,,/servlet/image/assc/2010/08/201008271152551282877575583.jpg,/servlet/image/assc/2010/08/201008271152561282877576038.jpg,/servlet/image/assc/2010/08/201008271152571282877577184.jpg,,
서울특별시 종로구 내자동 81,종로구,내자동 81,126.971401,37.57523814,,11110-100003019,내자동,재개발(도시정비형),추진위원회,내자동 도시환경정비사업 조합설립추진위원회,조합설립추진위원회승인,일시중단,106,내자.필운구역 도시환경정비사업,종로구 내자동 81번지 ,20877,63897.71,제1종3종 일반주거지역 준주거지역 일반상업지역,중심지 및 역사문화미관지구,18941.56,1246.14,385,304.3,,,,공동주택 및 근린생활시설,47.09,334.03,70,19,3,266,42,154,70,55,22,22,11,,/servlet/image/assc/2013/02/201302282003181362049398377.jpg,/servlet/image/assc/2013/02/201302282003181362049398686.jpg,/servlet/image/assc/2013/03/201303022004451362222285681.jpg,오피스텔1615호 내자동도시환경정비사업조합설립추진위원회,02-725-5600
서울특별시 중구 중림동 186-1,중구,중림동 186-1,126.9648444,37.55913477,,11140-100006000,중림동,재개발(도시정비형),추진위원회,마포로5-10구역도시환경정비사업조합설립추진위원회,조합설립추진위원회승인,일시중단,109,마포로 5-10구역 도시환경정비사업,중구 중림동 186-1번지 ,8646.3,48297.05,"업무,공동주택,판매시설",도시환경정비사업,6943,,1283.3,,420,,,주상복합,56.98,459.1,,19,3,118,,116,2,0,,,,,/servlet/image/assc/201002221447271266817647160.jpg,,,2동 202호 상가,02-364-3385
서울특별시 양천구 신월동 487-4,양천구,신월동 487-4,126.8435161,37.52404988,,11470-900000057,신월동,재건축,추진위원회,신월2구역 주택재건축정비사업 조합설립추진위원회,조합설립추진위원회승인,일시중단,283,신월2구역 주택재건축정비사업 조합설립추진위원회,양천구 신월2동 487-4외 31필지,15000,,,,,,,,,,,,,,,,,0,,,,0,,,,,/servlet/image/assc/2010/04/201004281511481272435108885.jpg,,,B동 101호,02-2606-2345
서울특별시 성북구 돈암동 13-7,성북구,돈암동 13-7,,,NO_RESULT,11290-100002003,돈암동,재개발(주택정비형),조합,돈암제5구역 주택재개발정비사업조합,조합해산,일시중단,326,돈암제5구역주택배개발정비사업조합,성북구 돈암동 13-7 일대,20990,,제3종 ,일반주거지역,18648.8,1272.3,,1069,,,,아파트,17.49,242.07,,,,406,176,190,40,84,84,,,,/servlet/image/assc/201002241021311266974491143.png,/servlet/image/assc/2011/11/201111081557101320735430854.jpg,/servlet/image/assc/2011/11/201111081557101320735430970.bmp,103동 관리사무소 2층 조합사무실,02-925-9002
서울특별시 성북구 석관동 338-540,성북구,석관동 338-540,,,NO_RESULT,11290-100005003,석관동,재개발(주택정비형),조합,석관제3구역 주택재개발정비사업조합,조합해산,일시중단,142,석관 제 3구역,성북구 석관동338-540번지,15232,33678.57,제 2동 및 제 3종 일반 주거 지역,,11148,1505,1047,1532,,,,공동주택(아파트),23.96,202.57,,15,3,199,34,128,37,199,34,128,37,,/servlet/image/assc/201003081619281268032768944.jpg,/servlet/image/assc/2009/12/200912301640331262158833781.jpg,/servlet/image/assc/2009/12/200912301640331262158833390.jpg,용호빌딩 4층 402호,02-963-8835
서울특별시 성북구 정릉동 10,성북구,정릉동 10,,,NO_RESULT,11290-100014000,정릉동,재개발(주택정비형),조합,정릉길음제9구역 주택재개발정비사업조합,조합해산,일시중단,714,정릉길음제9구역,성북구 정릉동 10,69998.6,,,,,,,,,,,,,,,,,1254,520,484,250,0,,,,,,/servlet/image/assc/2010/03/201003121656191268380579953.jpg,/servlet/image/assc/2010/03/201003121659071268380747476.jpg,2층,02-915-7710
서울특별시 성북구 보문동3가 225,성북구,보문동3가 225,,,NO_RESULT,11290-100008003,보문동,재개발(주택정비형),조합,보문제4구역 주택재개발정비사업조합,조합해산,일시중단,254,보문제4구역 주택재개발 정비구역,보문동3가 225번지 일대,31252.9,,제2종 일반주거지역,제2종 일반주거지역,,,,,,,,공동주택(아파트),20.7,219.87,42,15,4,440,93,261,86,79,79,,,,/servlet/image/assc/2010/11/201011191745551290156355567.gif,/servlet/image/assc/2010/11/201011101538051289371085319.jpg,/servlet/image/assc/2010/11/201011101538091289371089030.jpg,201호,02-953-2039
서울특별시 강북구 미아동 45-32,강북구,미아동 45-32,127.0322133,37.61110354,,11305-100004000,미아동,재개발(도시정비형),추진위원회,강북3구역 도시환경정비사업 조합설립추진위원회,조합설립추진위원회승인,일시중단,194,강북3 도시환경정비구역,강북구 미아동 45-32번지,23995,,준주거지역,,18331,4013,,,1651,,,"판매,업무,주거",60,,100,,,0,,,,0,,,,,/servlet/image/assc/2011/11/201111231022091322011329283.jpg,,/servlet/image/assc/2011/11/201111231028531322011733823.jpg,,02-981-1149
서울특별시 강북구 수유동 472-81,강북구,수유동 472-81,,,NO_RESULT,11305-900000030,수유동,재건축,추진위원회,수유제1-1구역 주택재건축정비사업 조합설립추진위원회,조합설립추진위원회승인,일시중단,522,수유1-1구역주택재건축 조합설립추진위원회,강북구 수유동472-81번지일대,70000,,,,,,,,,,,,,,,,,0,,,,0,,,,,/servlet/image/assc/201002191546451266562005960.jpg,,,,02-988-3621
서울특별시 금천구 시흥동 1002-2,금천구,시흥동 1002-2,126.8989579,37.4478774,,11545-900000094,시흥동,재건축,공공지원자,시흥동 남서울 럭키아파트 재건축 예정구역,정비계획 수립,일시중단,841,시흥동 남서울 럭키아파트 재건축 예정구역,금천구 시흥동 1002-2,51940,,,,,,,,,,,,,,,,,0,,,,0,,,,,/servlet/image/assc/201001031847041262512024521.jpg,,,,
서울특별시 강동구 성내동 547-1,강동구,성내동 547-1,,,NO_RESULT,11740-100000041,성내동,재건축,조합,성내미주아파트 주택재건축정비사업조합,이전고시,일시중단,401,성내미주아파트 주택재건축 정비사업,강동구 성내동 547-1,18416.9,,제3종일반주거지역,해당사항없음,17264.4,1152.5,,,,,,공동주택,25.18,249.96,67,22,2,440,176,192,72,34,,,34,,/servlet/image/assc/2011/11/201111181542481321598568162.jpg,/servlet/image/assc/2011/11/201111181542501321598570430.jpg,/servlet/image/assc/2011/11/201111181542541321598574107.jpg,광원빌딩 3층,02-486-2594
서울특별시 강동구 성내동 405-9,강동구,성내동 405-9,127.1337604,37.5310885,,11740-100001039,성내동,재건축,조합,선화연립 주택재건축정비사업조합,이전고시,일시중단,19,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,/servlet/image/assc/2009/12/200912301640521262158852312.jpg,/servlet/image/assc/2009/12/200912301640521262158852093.jpg,,011-794-1263
서울특별시 강남구 논현동 191-4,강남구,논현동 191-4,127.0326175,37.50859565,,11680-900000569,논현동,재건축,조합,대성연립주택재건축정비사업조합,조합설립인가,일시중단,15,대성연립주택재건축정비사업조합,강남구 논현동 191-4,903,,제3종일반주거지역,,903,,,,,,,,,,,,,0,,,,0,,,,,/servlet/image/assc/2014/07/201407161427031405488423803.jpg,/servlet/image/assc/2014/07/201407161444121405489452417.jpg,,,
서울특별시 영등포구 당산동5가 7-2,영등포구,당산동5가 7-2,126.8985536,37.53305765,,11560-900000584,당산동,재건축,공공지원자,78. 유원제일2차아파트 재건축정비사업,정비계획 수립,일시중단,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 강동구 둔촌동 513-1,강동구,둔촌동 513-1,,,NO_RESULT,11740-100001048,둔촌동,재건축,조합,현대연립 주택재건축정비사업조합,이전고시,일시중단,23,둔촌동현대연립주 재건축정비사업조합,"둔촌동513.1,6",1606.5,3274.5,,,,,,,,,,공동주택(아파트),26.68,198.77,3560,12,1,31,,31,,0,,,,,,,,,010-8993-0482
